,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
130,3772049231,"Sub 1 hour 10K/ The Dominoes Run ""Earn That Crust!""",2020-07-16T18:12:56Z,Run,10051.2,3400,3411,56.9,"[51.309079, 1.045005]",397e76a9-4946-4f15-aeda-4ba560463cd8-activity.fit
131,3750015546,I primi cinque chilometri corrono con le mie scarpe nuove,2020-07-12T10:45:38Z,Run,5339.5,1733,1751,12.8,"[51.309052, 1.044945]",8dd4c4ed-2b55-4573-b01b-f1159aa374af-activity.fit
132,3747160196,Cairngorms Trial Walk 1 - 75% Equipment,2020-07-11T13:19:09Z,Walk,11486.0,8961,18802,125.5,"[51.309249, 1.0454]",7672de08-0e6f-4799-a4bc-a4432f201d99-activity.fit
133,3737387907,Not a great run,2020-07-09T18:02:36Z,Run,3328.0,1135,1175,4.7,"[51.31524, 1.046567]",4ebd5f05-815b-4ed3-bc67-ae81dc601a4b-activity.fit
134,3647554592,"Not a great run, but a decent recovery from shoulder injury",2020-06-21T09:55:32Z,Run,8938.4,3556,3687,99.1,"[51.317644, 1.045157]",4775a9b7-5f19-4e60-ad60-37f2910ff810-activity.fit
135,3612147531,Awful run,2020-06-14T09:49:39Z,Run,5058.1,2105,2172,21.8,"[51.329561, 1.049001]",9bb36499-09a3-49e6-85b5-a69eaeaa5cae-activity.fit
136,3599084908,10K run listening to Sam Harris' Podcast Making Sense,2020-06-11T17:43:11Z,Run,9972.9,3945,3994,56.9,"[51.308979, 1.04497]",59ff70b8-3c83-481c-abba-fe633349b3be-activity.fit
137,3583548241,Knees hurt,2020-06-08T17:36:02Z,Run,3301.1,1146,1174,5.1,"[51.316352, 1.046423]",6266d643-54f8-4671-8a77-f1fd7e706026-activity.fit
138,3576702664,5k con mia madre,2020-06-07T11:07:30Z,Run,5071.2,1912,1929,11.8,"[51.30696, 1.045179]",28b25055-5829-4d68-86dd-79eab11d2f22-activity.fit
139,3564564421,"Got lost in the woods, gone slightly crazy, love the feel of the damp air on my skin and the touch of water droplets from tall grass. Unintentional half marathon",2020-06-04T17:47:01Z,Run,22443.2,9844,10055,252.6,"[51.309049, 1.044904]",2a690ba8-adef-4bee-b53c-1e38331eedcc-activity.fit
140,3553061264,Shit Run,2020-06-02T16:13:24Z,Run,5237.8,1916,1939,11.7,"[51.309057, 1.04496]",c261903c-28d0-42a5-af1f-cc316df3e308-activity.fit
141,3540443661,Mums birthday run,2020-05-31T10:56:00Z,Run,2493.6,878,905,3.7,"[51.309003, 1.045016]",2ece6270-68f8-4959-bf78-a1e873de68c5-activity.fit
142,3532181949,Test walk,2020-05-29T13:54:02Z,Walk,7412.5,4473,4488,53.4,"[51.358986, 1.039594]",38fdd5c7-4193-4fa0-8a30-82fd627ca850-activity.fit
143,3527248529,Angry Run Not Happy W Pace,2020-05-28T19:48:06Z,Run,5370.4,1762,1813,11.8,"[51.309061, 1.04502]",e178bfc3-3f4f-41ec-b386-e2a42e6ddc65-activity.fit
144,3511126241,I'm back babah!!,2020-05-25T19:58:11Z,Ride,5340.9,1928,1928,12.8,"[51.309007, 1.044872]",78bc1bf9-324d-40f0-92b1-bf9251212fbe-activity.fit
145,3502617480,Cycling < Running,2020-05-24T10:32:48Z,Ride,7836.4,1789,1798,51.4,"[51.309084, 1.044841]",dafde23c-7794-4bd0-a432-439becdce42d-activity.fit
146,3489485843,Dr Rhys Said I Could!,2020-05-21T17:53:33Z,Ride,6669.8,1429,1436,45.6,"[51.317868, 1.044738]",3b494315-413b-4522-83fb-ee036f09d8b2-activity.fit
147,3464876724,Ride instead of Run due to Leg,2020-05-17T10:37:16Z,Ride,7908.3,1856,1879,51.5,"[51.309054, 1.045164]",67adea38-b218-433e-8db1-4e69fb5cc089-activity.fit
148,3450387040,Left knee hurts - Stopped Run,2020-05-14T16:43:08Z,Run,2867.9,1063,1155,4.8,"[51.318522, 1.044313]",a647451d-9a47-449e-8110-63ec740cce59-activity.fit
149,3434648321,Pace Run,2020-05-11T16:02:13Z,Run,2561.8,801,816,3.7,"[51.309074, 1.045021]",bbdfc885-045e-49de-beaa-4f118c9fab25-activity.fit
150,3428413046,Endurance Run,2020-05-10T09:08:33Z,Run,9984.1,3980,4025,53.8,"[51.309006, 1.044989]",9b1f36c7-d0eb-4392-b053-b89ac1b8ec02-activity.fit
151,3412502862,Strength Run,2020-05-07T11:55:07Z,Run,5226.3,1790,1807,11.7,"[51.309013, 1.045032]",7b240272-6e7d-43c0-89f6-4e7ac285735f-activity.fit
152,3395413168,Pace Run,2020-05-04T09:54:24Z,Run,2467.7,747,776,3.7,"[51.308899, 1.045108]",4cb6bcb9-e62e-4c70-a6be-e80ea47291db-activity.fit
153,3389374641,Endurance Run,2020-05-03T09:00:44Z,Run,10103.6,3732,3753,53.7,"[51.308962, 1.044901]",1b0e7d6e-9562-4ac2-aced-46bc7bfb57a7-activity.fit
154,3374020692,Strength Run,2020-04-30T08:15:16Z,Run,4205.3,1380,1490,10.1,"[51.309066, 1.044925]",2a45b105-94eb-4b54-b2a9-ed6d475f6b54-activity.fit
155,3361459645,Pace Run,2020-04-27T15:46:51Z,Run,2531.3,770,774,3.7,"[51.309025, 1.044942]",2ed8bb6e-54c7-4ccd-ad69-4c0dff992799-activity.fit
156,3354597124,George Plays His Flute Solo For An Hour Straight,2020-04-26T08:57:53Z,Run,10119.3,3695,3790,53.7,"[51.30899, 1.045059]",fe78515e-e92b-401f-8663-db4113d22fa6-activity.fit
157,3339902651,Under 30 Mins No Stop,2020-04-23T10:29:31Z,Run,5338.0,1720,1792,11.7,"[51.309005, 1.04506]",bf7769ab-4bf3-42cc-9d12-192ae2ff71eb-activity.fit
158,3327410141,George Breaks The Speed Limit,2020-04-20T18:56:50Z,Run,2551.5,743,747,3.8,"[51.309122, 1.044975]",bb6da17b-7bf2-49ae-8a48-45091d3a1f38-activity.fit
159,3314628215,George Gets Wet,2020-04-18T07:57:39Z,Run,5314.4,1818,2340,11.9,"[51.309131, 1.044971]",2e0515b6-b704-4c70-944f-ad371ed2c6a8-activity.fit
160,3306298207,Pounding It With Mummy Fast,2020-04-16T11:26:51Z,Run,3222.7,1061,1064,7.1,"[51.308971, 1.045039]",f26bb726-343a-45fd-bf97-cd9151347c7c-activity.fit
161,3296255583,George's Carpet Burn,2020-04-14T07:02:48Z,Run,2508.6,825,825,3.8,"[51.309138, 1.044958]",54c76746-fdf9-4986-a1d3-473750ca6637-activity.fit
162,3287356145,George Pounds Arse Fast,2020-04-12T06:35:13Z,Run,5304.0,1942,2101,11.9,"[51.309178, 1.045136]",385cd9d1-3e19-4653-bcde-33dfcd73b89f-activity.fit
163,3284151072,Siblings Use Toys,2020-04-11T13:28:58Z,Ride,7815.9,2157,2562,48.6,"[51.309103, 1.045069]",3ed452f3-3c71-4fce-888b-828a8d0555d1-activity.fit
164,3278185332,My Knees Hurt Hunny,2020-04-10T07:01:52Z,Run,3646.6,1418,1733,6.1,"[51.313205, 1.046648]",da82035e-a7ac-4b09-a1fd-dc72ac130d9b-activity.fit
165,3273964609,George's Morning Glory,2020-04-09T05:55:58Z,Run,3215.1,1141,1237,8.0,"[51.309058, 1.044975]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
166,3269547169,George Strokes It Early,2020-04-08T05:47:47Z,Run,2642.6,1003,1068,6.3,"[51.308977, 1.044916]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
167,3265578104,Getting Sweaty With Mummy 2: Electric Boogaloo,2020-04-07T10:19:04Z,Run,5310.2,2052,2064,16.8,"[51.309115, 1.044982]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
168,3257470096,Sunday Funday With Mummy,2020-04-05T11:22:25Z,Run,3239.4,1205,1220,8.1,"[51.30899, 1.044964]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
169,3250374355,George Is Inspired By Rhys' Large Girth,2020-04-03T16:06:54Z,Run,7142.4,2556,4682,15.9,"[51.308987, 1.044949]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
170,3245647099,Getting Sweaty With Mummy,2020-04-02T12:36:35Z,Run,3207.3,1213,1232,8.0,"[51.308966, 1.044989]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
171,3242742122,George's Disappointing Quickie,2020-04-01T17:07:28Z,Run,2468.3,863,876,5.6,"[51.308999, 1.044991]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
172,3237677809,George Bangs One Out Solo,2020-03-31T11:39:02Z,Run,3233.9,1194,1202,8.0,"[51.309015, 1.044937]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
173,3230883786,George & Lilly Have Some Fun In The Graveyard,2020-03-29T12:24:21Z,Run,2732.8,936,940,6.3,"[51.309155, 1.045048]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
174,3227225523,Saturday Afternoon 5.5k #notaporno,2020-03-28T12:44:36Z,Run,5499.6,2139,2178,17.5,"[51.30909, 1.044951]",58b7bea0-3851-4a28-b994-d7809f4868f5-activity.fit
175,3222972422,Friday Morning Run,2020-03-27T10:14:11Z,Run,2469.6,978,991,5.6,"[51.30909, 1.045008]",4a0b5bfd-9998-4d23-9a0f-ee1a05fc8b97-activity.fit
